$L1,293856,-1.001,0.101,0.991,6.64,-3.74,2.00,119.55,25.85*56
$L1,293906,-0.997,0.172,0.997,6.45,-3.82,2.00,119.55,25.85*5D
$L1,293957,-0.990,0.220,1.002,6.26,-3.90,2.00,119.55,25.85*58
$L1,294008,-0.951,0.253,1.001,6.06,-3.98,2.00,119.55,25.85*5C
$L1,294059,-0.967,0.298,0.993,5.85,-4.05,2.00,119.55,25.84*53
$L1,294110,-0.924,0.344,0.990,5.64,-4.13,2.00,119.55,25.84*53
$L1,294161,-0.908,0.424,0.994,5.43,-4.20,2.00,119.55,25.84*5B
$L1,294211,-0.889,0.474,0.994,5.22,-4.27,2.00,119.54,25.84*53
$L1,294263,-0.849,0.503,0.996,5.00,-4.33,2.00,119.54,25.84*5C
$L1,294314,-0.854,0.539,1.009,4.77,-4.39,2.00,119.54,25.84*5D
$L1,294365,-0.828,0.590,0.991,4.55,-4.45,2.00,119.54,25.84*51
$L1,294416,-0.769,0.621,0.995,4.32,-4.51,2.00,119.54,25.83*56
$L1,294468,-0.741,0.682,1.004,4.08,-4.56,2.00,119.54,25.83*52
$L1,294519,-0.722,0.697,1.001,3.85,-4.61,2.00,119.54,25.83*57
$L1,294570,-0.692,0.755,1.004,3.61,-4.66,2.00,119.54,25.83*55
$L1,294620,-0.616,0.785,1.009,3.38,-4.71,2.00,119.54,25.83*55
$L1,294671,-0.591,0.786,1.006,3.14,-4.75,2.00,119.54,25.83*5B
$L1,294722,-0.544,0.817,1.008,2.89,-4.79,2.00,119.53,25.83*53
$L1,294773,-0.502,0.840,0.996,2.65,-4.82,2.00,119.53,25.82*5F
$L1,294824,-0.460,0.871,0.996,2.40,-4.85,2.00,119.53,25.82*55
$L1,294875,-0.438,0.913,1.003,2.16,-4.88,2.00,119.53,25.82*53
$L1,294926,-0.365,0.916,1.008,1.91,-4.91,2.00,119.53,25.82*51
$L1,294976,-0.320,0.937,1.001,1.66,-4.93,2.00,119.53,25.82*55
$L1,295028,-0.291,0.980,1.003,1.40,-4.95,2.00,119.53,25.82*51
$L1,295079,-0.248,0.985,1.003,1.15,-4.97,2.00,119.53,25.82*56
$L1,295129,-0.173,0.979,1.001,0.90,-4.98,2.00,119.53,25.81*58
$L1,295180,-0.133,0.993,1.009,0.65,-4.99,2.00,119.53,25.81*58
$L1,295231,-0.088,1.005,0.997,0.39,-5.00,2.00,119.53,25.81*50
$L1,295281,-0.011,1.016,1.004,0.14,-5.00,2.00,119.52,25.81*55
$L1,295332,0.024,0.982,0.993,-0.11,-5.00,2.00,119.52,25.81*5C
$L1,295383,0.078,0.997,1.000,-0.37,-5.00,2.00,119.52,25.81*5D
$L1,295434,0.134,0.999,0.998,-0.62,-4.99,2.00,119.52,25.81*59
$L1,295484,0.163,0.969,1.008,-0.87,-4.98,2.00,119.52,25.80*55
$L1,295535,0.205,0.989,0.999,-1.13,-4.97,2.00,119.52,25.80*50
$L1,295586,0.269,0.957,1.006,-1.38,-4.95,2.00,119.52,25.80*54
$L1,295637,0.306,0.941,0.999,-1.63,-4.93,2.00,119.52,25.80*54
$L1,295688,0.380,0.934,0.994,-1.88,-4.91,2.00,119.52,25.80*56
$L1,295739,0.412,0.909,0.996,-2.13,-4.89,2.00,119.52,25.80*55
$L1,295790,0.445,0.888,1.005,-2.38,-4.86,2.00,119.52,25.79*5E
$L1,295841,0.511,0.854,1.003,-2.63,-4.82,2.00,119.52,25.79*50
$L1,295892,0.553,0.843,0.992,-2.87,-4.79,2.00,119.52,25.79*50
$L1,295943,0.593,0.811,0.999,-3.11,-4.75,2.00,119.52,25.79*5F
$L1,295993,0.632,0.792,1.006,-3.35,-4.71,2.00,119.52,25.79*52
$L1,296044,0.679,0.731,0.993,-3.59,-4.67,2.00,119.51,25.79*5E
$L1,296095,0.703,0.708,0.994,-3.83,-4.62,2.00,119.51,25.79*51
$L1,296146,0.759,0.674,0.999,-4.06,-4.57,2.00,119.51,25.78*5B
$L1,296196,0.791,0.617,0.998,-4.29,-4.52,2.00,119.51,25.78*5E
$L1,296247,0.809,0.590,0.999,-4.52,-4.46,2.00,119.51,25.78*5B
$L1,296298,0.827,0.565,0.997,-4.74,-4.40,2.00,119.51,25.78*53
$L1,296349,0.852,0.509,1.002,-4.97,-4.34,2.00,119.51,25.78*5C
$L1,296399,0.900,0.458,1.002,-5.18,-4.28,2.00,119.51,25.78*59
$L1,296450,0.920,0.413,0.991,-5.40,-4.21,2.00,119.51,25.77*5F
$L1,296501,0.932,0.380,1.007,-5.61,-4.14,2.00,119.51,25.77*56
$L1,296552,0.930,0.335,0.996,-5.82,-4.07,2.00,119.51,25.77*53
$L1,296603,0.952,0.268,0.994,-6.03,-3.99,2.00,119.51,25.77*51
$L1,296654,0.960,0.212,0.993,-6.23,-3.91,2.00,119.51,25.77*52
$L1,296705,0.995,0.155,0.995,-6.43,-3.83,2.00,119.51,25.77*5E
$L1,296756,1.012,0.112,1.007,-6.62,-3.75,2.00,119.51,25.76*54
$L1,296808,1.011,0.092,1.009,-6.81,-3.66,2.00,119.51,25.76*5B
$L1,296858,0.990,0.011,0.996,-6.99,-3.57,2.00,119.51,25.76*51
$L1,296909,1.017,-0.028,1.005,-7.17,-3.48,2.00,119.51,25.76*7F
$L1,296959,0.990,-0.079,0.996,-7.35,-3.39,2.00,119.51,25.76*7D
$L1,297010,1.001,-0.138,1.001,-7.52,-3.30,2.00,119.51,25.76*72
$L1,297061,0.990,-0.185,0.994,-7.68,-3.20,2.00,119.50,25.75*7C
$L1,297112,0.963,-0.246,1.009,-7.84,-3.10,2.00,119.50,25.75*74
$L1,297163,0.964,-0.288,0.998,-8.00,-3.00,2.00,119.50,25.75*75
$L1,297214,0.931,-0.342,0.995,-8.15,-2.90,2.00,119.50,25.75*70
$L1,297265,0.942,-0.366,0.996,-8.29,-2.79,2.00,119.50,25.75*7F
$L1,297317,0.924,-0.441,0.995,-8.44,-2.69,2.00,119.50,25.75*70
$L1,297368,0.865,-0.461,1.004,-8.57,-2.58,2.00,119.50,25.74*7F
$L1,297418,0.839,-0.530,1.006,-8.70,-2.47,2.00,119.50,25.74*7A
$L1,297469,0.850,-0.571,1.008,-8.82,-2.36,2.00,119.50,25.74*73
$L1,297526,0.817,-0.612,1.006,-8.95,-2.23,2.00,119.50,25.74*70
$L1,297581,0.747,-0.656,0.996,-9.07,-2.11,2.00,119.50,25.74*7D
$L1,297632,0.746,-0.668,1.006,-9.17,-1.99,2.00,119.50,25.74*79
$L1,297683,0.686,-0.723,1.003,-9.27,-1.87,2.00,119.50,25.73*7E
$L1,297734,0.647,-0.767,0.993,-9.37,-1.75,2.00,119.50,25.73*73
$L1,297785,0.612,-0.772,0.993,-9.45,-1.63,2.00,119.50,25.73*7F
$L1,297836,0.571,-0.815,0.993,-9.53,-1.51,2.00,119.50,25.73*76
$L1,297887,0.518,-0.851,1.006,-9.60,-1.39,2.00,119.50,25.73*79
$L1,297938,0.479,-0.858,1.007,-9.67,-1.27,2.00,119.50,25.73*7A
$L1,297988,0.458,-0.888,1.010,-9.73,-1.15,2.00,119.50,25.72*7C
$L1,298039,0.388,-0.900,0.999,-9.79,-1.02,2.00,119.50,25.72*7E
$L1,298090,0.369,-0.940,1.010,-9.84,-0.90,2.00,119.50,25.72*77
$L1,298141,0.306,-0.960,1.006,-9.88,-0.77,2.00,119.50,25.72*73
$L1,298192,0.261,-0.947,0.996,-9.92,-0.65,2.00,119.50,25.72*71
$L1,298242,0.223,-0.985,0.996,-9.95,-0.52,2.00,119.50,25.71*77
$L1,298294,0.171,-0.978,0.991,-9.97,-0.39,2.00,119.50,25.71*72
$L1,298344,0.113,-1.009,1.005,-9.99,-0.27,2.00,119.50,25.71*70
$L1,298395,0.041,-1.017,0.993,-10.00,-0.14,2.00,119.50,25.71*4A
$L1,298446,0.008,-0.987,1.008,-10.00,-0.01,2.00,119.50,25.71*41
$L1,298497,-0.035,-1.001,0.995,-10.00,0.12,2.00,119.50,25.71*4B
$L1,298548,-0.101,-0.977,0.996,-9.99,0.24,2.00,119.50,25.70*78
$L1,298599,-0.159,-0.978,0.991,-9.97,0.37,2.00,119.50,25.70*7D
$L1,298650,-0.187,-0.995,0.997,-9.95,0.50,2.00,119.50,25.70*7E
$L1,298701,-0.245,-0.981,1.000,-9.92,0.62,2.00,119.50,25.70*73
$L1,298752,-0.290,-0.971,0.997,-9.89,0.75,2.00,119.50,25.70*78
$L1,298803,-0.364,-0.955,0.998,-9.85,0.87,2.00,119.50,25.69*79
$L1,298854,-0.407,-0.901,0.996,-9.80,1.00,2.00,119.50,25.69*7D
$L1,298904,-0.431,-0.917,1.006,-9.74,1.12,2.00,119.50,25.69*72
$L1,298955,-0.493,-0.893,0.996,-9.68,1.25,2.00,119.50,25.69*7B
$L1,299006,-0.542,-0.869,0.991,-9.62,1.37,2.00,119.50,25.69*73
$L1,299057,-0.579,-0.836,0.992,-9.54,1.49,2.00,119.50,25.69*7A
$L1,299108,-0.618,-0.780,1.002,-9.46,1.61,2.00,119.50,25.68*7E
$L1,299159,-0.654,-0.770,1.006,-9.38,1.73,2.00,119.50,25.68*73
$L1,299210,-0.700,-0.715,1.005,-9.29,1.85,2.00,119.50,25.68*74
$L1,299260,-0.730,-0.687,1.006,-9.19,1.97,2.00,119.50,25.68*79
$L1,299311,-0.759,-0.671,0.994,-9.09,2.09,2.00,119.50,25.68*7E
$L1,299362,-0.785,-0.625,1.002,-8.98,2.20,2.00,119.50,25.67*70
$L1,299413,-0.816,-0.579,1.008,-8.86,2.31,2.00,119.50,25.67*7B
$L1,299464,-0.858,-0.533,0.992,-8.74,2.43,2.00,119.50,25.67*7C
$L1,299515,-0.879,-0.498,1.004,-8.62,2.54,2.00,119.50,25.67*7E
$L1,299566,-0.902,-0.445,0.990,-8.49,2.65,2.00,119.50,25.67*79
$L1,299617,-0.938,-0.375,1.009,-8.35,2.75,2.00,119.50,25.66*72
$L1,299668,-0.932,-0.337,1.002,-8.20,2.86,2.00,119.50,25.66*75
$L1,299719,-0.948,-0.287,1.007,-8.06,2.96,2.00,119.50,25.66*75
$L1,299770,-0.964,-0.258,0.991,-7.90,3.06,2.00,119.50,25.66*79
$L1,299820,-0.961,-0.198,1.004,-7.75,3.16,2.00,119.50,25.66*77
$L1,299871,-0.979,-0.163,1.007,-7.58,3.26,2.00,119.51,25.66*70
$L1,299922,-0.977,-0.111,0.992,-7.41,3.36,2.00,119.51,25.65*72
$L1,299973,-0.984,-0.056,0.998,-7.24,3.45,2.00,119.51,25.65*75
$L1,300024,-1.008,-0.005,0.996,-7.06,3.54,2.00,119.51,25.65*7B
$L1,300075,-1.004,0.061,0.997,-6.88,3.63,2.00,119.51,25.65*5E
$L1,300126,-0.977,0.106,0.995,-6.69,3.71,2.00,119.51,25.65*5B
$L1,300177,-0.988,0.147,1.008,-6.50,3.80,2.00,119.51,25.64*53
$L1,300228,-0.997,0.200,1.004,-6.31,3.88,2.00,119.51,25.64*57
$L1,300279,-0.986,0.265,1.000,-6.11,3.96,2.00,119.51,25.64*59
$L1,300330,-0.951,0.292,0.998,-5.90,4.04,2.00,119.51,25.64*58
$L1,300381,-0.920,0.366,0.999,-5.69,4.11,2.00,119.51,25.64*5D
$L1,300432,-0.922,0.400,0.997,-5.48,4.18,2.00,119.51,25.63*54
$L1,300482,-0.905,0.426,1.008,-5.27,4.25,2.00,119.51,25.63*57
$L1,300533,-0.887,0.477,0.995,-5.05,4.31,2.00,119.51,25.63*5A
$L1,300584,-0.831,0.552,1.001,-4.83,4.38,2.00,119.51,25.63*5E
$L1,300635,-0.799,0.575,0.993,-4.61,4.44,2.00,119.51,25.63*5B
$L1,300686,-0.806,0.604,1.000,-4.38,4.49,2.00,119.51,25.62*5D
$L1,300736,-0.769,0.650,1.006,-4.15,4.55,2.00,119.51,25.62*54
$L1,300787,-0.737,0.704,1.000,-3.92,4.60,2.00,119.51,25.62*5D
$L1,300838,-0.705,0.732,0.992,-3.68,4.65,2.00,119.51,25.62*51
$L1,300889,-0.661,0.780,0.994,-3.44,4.69,2.00,119.51,25.62*55
$L1,300940,-0.607,0.813,1.006,-3.20,4.74,2.00,119.52,25.61*59
$L1,300991,-0.551,0.829,0.997,-2.96,4.78,2.00,119.52,25.61*5C
$L1,301042,-0.541,0.869,0.992,-2.72,4.81,2.00,119.52,25.61*56
$L1,301093,-0.495,0.887,1.008,-2.47,4.84,2.00,119.52,25.61*5A
$L1,301143,-0.432,0.885,0.993,-2.23,4.87,2.00,119.52,25.61*52
$L1,301194,-0.397,0.908,0.996,-1.98,4.90,2.00,119.52,25.60*55
$L1,301245,-0.345,0.928,1.005,-1.73,4.92,2.00,119.52,25.60*52
$L1,301296,-0.300,0.945,1.002,-1.48,4.95,2.00,119.52,25.60*5E
$L1,301347,-0.235,0.972,1.010,-1.23,4.96,2.00,119.52,25.60*5D
$L1,301397,-0.184,0.968,0.997,-0.97,4.98,2.00,119.52,25.60*55
$L1,301448,-0.161,1.009,0.996,-0.72,4.99,2.00,119.52,25.59*55
$L1,301499,-0.077,1.008,1.008,-0.47,4.99,2.00,119.52,25.59*57
$L1,301550,-0.035,0.988,1.004,-0.21,5.00,2.00,119.52,25.59*58
$L1,301601,0.002,0.987,1.008,0.04,5.00,2.00,119.52,25.59*5F
$L1,301651,0.047,1.004,1.002,0.29,5.00,2.00,119.53,25.59*5C
$L1,301702,0.100,0.978,1.005,0.55,4.99,2.00,119.53,25.58*56
$L1,301753,0.145,1.004,1.004,0.80,4.98,2.00,119.53,25.58*58
$L1,301804,0.204,0.987,0.990,1.06,4.97,2.00,119.53,25.58*55
$L1,301855,0.271,0.983,0.996,1.31,4.96,2.00,119.53,25.58*54
$L1,301906,0.296,0.948,1.010,1.56,4.94,2.00,119.53,25.58*58
$L1,301956,0.342,0.936,1.006,1.81,4.92,2.00,119.53,25.57*58
$L1,302007,0.420,0.927,1.006,2.06,4.89,2.00,119.53,25.57*53
$L1,302058,0.456,0.896,1.007,2.31,4.87,2.00,119.53,25.57*58
$L1,302109,0.477,0.874,1.010,2.55,4.83,2.00,119.53,25.57*52
$L1,302159,0.545,0.852,1.001,2.80,4.80,2.00,119.53,25.56*59
$L1,302210,0.574,0.827,1.004,3.04,4.76,2.00,119.53,25.56*56
$L1,302262,0.631,0.790,0.991,3.29,4.72,2.00,119.54,25.56*5A
$L1,302313,0.666,0.758,0.995,3.53,4.68,2.00,119.54,25.56*59
$L1,302364,0.708,0.715,1.002,3.76,4.63,2.00,119.54,25.56*53
$L1,302414,0.737,0.661,0.994,4.00,4.58,2.00,119.54,25.55*57
$L1,302465,0.755,0.658,1.008,4.23,4.53,2.00,119.54,25.55*58
$L1,302516,0.794,0.586,0.992,4.46,4.48,2.00,119.54,25.55*52
$L1,302567,0.813,0.578,0.991,4.68,4.42,2.00,119.54,25.55*50
$L1,302618,0.852,0.519,1.000,4.91,4.36,2.00,119.54,25.55*5C
$L1,302669,0.893,0.486,0.992,5.12,4.29,2.00,119.54,25.54*56
$L1,302719,0.912,0.444,0.992,5.34,4.23,2.00,119.54,25.54*58
$L1,302770,0.936,0.389,0.993,5.55,4.16,2.00,119.55,25.54*56
$L1,302821,0.942,0.340,1.002,5.76,4.09,2.00,119.55,25.54*54
$L1,302872,0.971,0.297,1.000,5.97,4.01,2.00,119.55,25.53*5B
$L1,302923,0.972,0.231,1.007,6.17,3.93,2.00,119.55,25.53*51
$L1,302974,0.976,0.204,1.003,6.37,3.85,2.00,119.55,25.53*50
$L1,303025,0.976,0.140,0.994,6.57,3.77,2.00,119.55,25.53*52
$L1,303076,0.988,0.076,1.009,6.76,3.69,2.00,119.55,25.53*51
$L1,303127,0.987,0.031,0.991,6.94,3.60,2.00,119.55,25.52*55
$L1,303178,1.004,-0.024,0.999,7.12,3.51,2.00,119.55,25.52*70
$L1,303229,0.984,-0.075,0.990,7.30,3.42,2.00,119.56,25.52*7B
$L1,303280,0.977,-0.108,0.993,7.47,3.32,2.00,119.56,25.52*7B
$L1,303331,0.975,-0.150,1.000,7.64,3.23,2.00,119.56,25.52*7C
$L1,303382,0.984,-0.226,1.000,7.80,3.13,2.00,119.56,25.51*72
$L1,303433,0.967,-0.257,1.003,7.96,3.03,2.00,119.56,25.51*71
$L1,303484,0.958,-0.315,1.007,8.11,2.93,2.00,119.56,25.51*7A
$L1,303535,0.938,-0.360,0.994,8.26,2.82,2.00,119.56,25.51*73
$L1,303587,0.906,-0.424,1.007,8.40,2.71,2.00,119.56,25.50*7F
$L1,303637,0.880,-0.443,0.998,8.53,2.61,2.00,119.57,25.50*75
$L1,303688,0.858,-0.503,1.008,8.66,2.50,2.00,119.57,25.50*74
$L1,303739,0.854,-0.554,0.996,8.79,2.39,2.00,119.57,25.50*7F
$L1,303790,0.824,-0.598,1.003,8.91,2.27,2.00,119.57,25.50*76
$L1,303841,0.782,-0.644,0.992,9.02,2.16,2.00,119.57,25.49*75
$L1,303892,0.728,-0.651,0.999,9.13,2.04,2.00,119.57,25.49*77
$L1,303943,0.703,-0.701,1.000,9.23,1.93,2.00,119.57,25.49*71
$L1,303994,0.657,-0.733,1.004,9.32,1.81,2.00,119.57,25.49*7D
$L1,304046,0.654,-0.757,0.995,9.41,1.69,2.00,119.58,25.48*71
$L1,304097,0.592,-0.798,0.999,9.50,1.57,2.00,119.58,25.48*76
$L1,304148,0.552,-0.822,1.008,9.57,1.44,2.00,119.58,25.48*72
$L1,304199,0.524,-0.854,1.002,9.64,1.32,2.00,119.58,25.48*75
$L1,304250,0.476,-0.900,0.991,9.71,1.20,2.00,119.58,25.48*70
$L1,304301,0.433,-0.926,1.002,9.77,1.07,2.00,119.58,25.47*7E
$L1,304352,0.358,-0.913,0.991,9.82,0.95,2.00,119.58,25.47*76
$L1,304403,0.316,-0.959,1.004,9.86,0.82,2.00,119.59,25.47*76
$L1,304453,0.264,-0.965,0.990,9.90,0.70,2.00,119.59,25.47*77
$L1,304505,0.228,-0.982,1.003,9.93,0.57,2.00,119.59,25.46*71
$L1,304555,0.194,-0.982,0.996,9.96,0.45,2.00,119.59,25.46*72
$L1,304606,0.130,-1.004,1.000,9.98,0.32,2.00,119.59,25.46*76
$L1,304658,0.092,-0.996,1.005,9.99,0.19,2.00,119.59,25.46*7A
$L1,304709,0.014,-1.003,0.995,10.00,0.06,2.00,119.59,25.46*42
$L1,304761,-0.009,-1.013,1.006,10.00,-0.07,2.00,119.60,25.45*4B
$L1,304811,-0.078,-1.002,1.008,9.99,-0.19,2.00,119.60,25.45*7C
$L1,304863,-0.123,-0.974,0.997,9.98,-0.32,2.00,119.60,25.45*79
$L1,304913,-0.180,-0.994,0.994,9.96,-0.45,2.00,119.60,25.45*75
$L1,304964,-0.215,-0.969,0.995,9.93,-0.57,2.00,119.60,25.44*7E
$L1,305015,-0.290,-0.966,1.002,9.90,-0.70,2.00,119.60,25.44*72
$L1,305066,-0.340,-0.942,1.000,9.86,-0.83,2.00,119.61,25.44*74
$L1,305118,-0.394,-0.909,1.010,9.82,-0.95,2.00,119.61,25.44*78
$L1,305169,-0.436,-0.890,1.009,9.76,-1.08,2.00,119.61,25.43*71
$L1,305219,-0.466,-0.899,1.006,9.71,-1.20,2.00,119.61,25.43*7B
$L1,305270,-0.500,-0.875,1.008,9.64,-1.32,2.00,119.61,25.43*7E
$L1,305321,-0.542,-0.838,0.995,9.57,-1.45,2.00,119.61,25.43*78
$L1,305372,-0.589,-0.813,0.998,9.50,-1.57,2.00,119.62,25.43*7A
$L1,305422,-0.650,-0.784,1.010,9.41,-1.69,2.00,119.62,25.42*7A
$L1,305473,-0.659,-0.746,1.009,9.32,-1.81,2.00,119.62,25.42*73
$L1,305524,-0.716,-0.715,0.991,9.23,-1.92,2.00,119.62,25.42*77
$L1,305575,-0.735,-0.660,0.990,9.13,-2.04,2.00,119.62,25.42*7F
$L1,305626,-0.785,-0.634,1.006,9.02,-2.16,2.00,119.62,25.41*77
$L1,305676,-0.802,-0.570,0.996,8.91,-2.27,2.00,119.62,25.41*79
$L1,305727,-0.848,-0.554,0.994,8.79,-2.38,2.00,119.63,25.41*7F
$L1,305778,-0.884,-0.486,1.007,8.67,-2.49,2.00,119.63,25.41*70
$L1,305829,-0.909,-0.464,1.004,8.54,-2.60,2.00,119.63,25.40*7A
$L1,305880,-0.892,-0.401,0.990,8.40,-2.71,2.00,119.63,25.40*79
$L1,305931,-0.927,-0.377,0.996,8.26,-2.82,2.00,119.63,25.40*71
$L1,305982,-0.937,-0.305,1.002,8.12,-2.92,2.00,119.64,25.40*79
$L1,306033,-0.949,-0.249,1.010,7.97,-3.02,2.00,119.64,25.40*70
$L1,306083,-0.982,-0.220,1.007,7.81,-3.12,2.00,119.64,25.39*7D
$L1,306134,-0.995,-0.182,0.991,7.65,-3.22,2.00,119.64,25.39*73
$L1,306185,-0.989,-0.110,1.009,7.48,-3.32,2.00,119.64,25.39*78
$L1,306236,-0.985,-0.065,1.003,7.31,-3.41,2.00,119.64,25.39*7C
$L1,306287,-1.010,0.001,1.009,7.14,-3.50,2.00,119.65,25.38*50
$L1,306337,-1.001,0.017,0.997,6.96,-3.59,2.00,119.65,25.38*50
$L1,306388,-1.013,0.083,1.004,6.77,-3.68,2.00,119.65,25.38*55
$L1,306439,-0.998,0.153,1.008,6.58,-3.76,2.00,119.65,25.38*51
$L1,306490,-0.997,0.187,1.005,6.39,-3.85,2.00,119.65,25.37*5D
$L1,306541,-0.981,0.223,0.992,6.19,-3.93,2.00,119.65,25.37*59
$L1,306592,-0.975,0.281,1.007,5.99,-4.00,2.00,119.66,25.37*55
$L1,306642,-0.952,0.319,0.991,5.78,-4.08,2.00,119.66,25.37*5E
$L1,306693,-0.936,0.366,0.994,5.57,-4.15,2.00,119.66,25.36*5D
$L1,306744,-0.901,0.443,1.007,5.36,-4.22,2.00,119.66,25.36*53
$L1,306795,-0.889,0.465,1.004,5.14,-4.29,2.00,119.66,25.36*52
$L1,306846,-0.876,0.521,0.993,4.93,-4.35,2.00,119.67,25.36*56
$L1,306896,-0.825,0.564,0.996,4.70,-4.41,2.00,119.67,25.36*57
$L1,306947,-0.807,0.590,1.004,4.48,-4.47,2.00,119.67,25.35*5C
$L1,306998,-0.782,0.629,1.008,4.25,-4.53,2.00,119.67,25.35*5F
$L1,307049,-0.750,0.660,0.996,4.02,-4.58,2.00,119.67,25.35*58
$L1,307100,-0.697,0.700,0.994,3.78,-4.63,2.00,119.68,25.35*56
$L1,307151,-0.671,0.746,0.994,3.54,-4.68,2.00,119.68,25.34*5C
$L1,307203,-0.632,0.785,0.993,3.30,-4.72,2.00,119.68,25.34*5E
$L1,307253,-0.594,0.800,1.000,3.06,-4.76,2.00,119.68,25.34*55
$L1,307304,-0.534,0.844,0.999,2.82,-4.80,2.00,119.68,25.34*50
$L1,307355,-0.491,0.861,0.996,2.57,-4.83,2.00,119.69,25.33*5F
$L1,307406,-0.439,0.878,0.998,2.33,-4.86,2.00,119.69,25.33*5D
$L1,307457,-0.403,0.926,0.995,2.08,-4.89,2.00,119.69,25.33*50
$L1,307508,-0.344,0.947,1.008,1.83,-4.92,2.00,119.69,25.33*5E
$L1,307559,-0.307,0.969,0.997,1.58,-4.94,2.00,119.69,25.32*5E
$L1,307609,-0.269,0.955,1.000,1.33,-4.96,2.00,119.70,25.32*5F
$L1,307660,-0.224,0.965,0.999,1.07,-4.97,2.00,119.70,25.32*54
$L1,307711,-0.163,1.004,1.008,0.82,-4.98,2.00,119.70,25.32*5F
$L1,307762,-0.097,0.981,1.002,0.57,-4.99,2.00,119.70,25.31*54
$L1,307813,-0.061,1.016,1.002,0.31,-5.00,2.00,119.70,25.31*53
$L1,307864,-0.001,0.992,1.007,0.06,-5.00,2.00,119.71,25.31*51
$L1,307914,0.027,0.981,1.004,-0.19,-5.00,2.00,119.71,25.31*5C
$L1,307965,0.103,1.007,1.003,-0.45,-4.99,2.00,119.71,25.30*55
$L1,308016,0.157,0.974,0.992,-0.70,-4.99,2.00,119.71,25.30*5C
$L1,308067,0.180,0.963,1.003,-0.95,-4.98,2.00,119.71,25.30*5C
$L1,308118,0.232,0.956,1.004,-1.21,-4.96,2.00,119.72,25.30*5D
$L1,308169,0.306,0.952,1.001,-1.46,-4.95,2.00,119.72,25.30*5E
$L1,308219,0.330,0.957,0.994,-1.71,-4.93,2.00,119.72,25.29*54
$L1,308271,0.369,0.918,1.010,-1.96,-4.90,2.00,119.72,25.29*53
$L1,308322,0.448,0.919,0.992,-2.21,-4.88,2.00,119.72,25.29*55
$L1,308373,0.473,0.880,1.000,-2.46,-4.85,2.00,119.73,25.29*56
$L1,308423,0.515,0.846,0.995,-2.70,-4.81,2.00,119.73,25.28*5B
$L1,308474,0.560,0.844,1.009,-2.95,-4.78,2.00,119.73,25.28*59
$L1,308525,0.618,0.792,1.003,-3.19,-4.74,2.00,119.73,25.28*57
$L1,308576,0.644,0.752,1.006,-3.43,-4.70,2.00,119.74,25.28*5D
$L1,308626,0.665,0.730,1.003,-3.67,-4.65,2.00,119.74,25.27*54
$L1,308677,0.716,0.690,1.005,-3.90,-4.60,2.00,119.74,25.27*55
$L1,308728,0.769,0.667,1.007,-4.14,-4.55,2.00,119.74,25.27*51
$L1,308779,0.805,0.615,1.007,-4.37,-4.50,2.00,119.74,25.27*51
$L1,308830,0.824,0.594,1.004,-4.59,-4.44,2.00,119.75,25.26*54
$L1,308881,0.863,0.519,0.998,-4.82,-4.38,2.00,119.75,25.26*58
$L1,308931,0.866,0.504,1.001,-5.04,-4.32,2.00,119.75,25.26*56
$L1,308982,0.911,0.468,1.000,-5.25,-4.25,2.00,119.75,25.26*50
$L1,309033,0.902,0.408,1.009,-5.47,-4.19,2.00,119.75,25.25*57
$L1,309083,0.934,0.368,1.003,-5.68,-4.12,2.00,119.76,25.25*57
$L1,309134,0.937,0.306,0.992,-5.89,-4.04,2.00,119.76,25.25*59
$L1,309185,0.948,0.261,0.998,-6.09,-3.97,2.00,119.76,25.25*57
$L1,309236,0.979,0.227,1.004,-6.29,-3.89,2.00,119.76,25.24*5D
$L1,309287,0.982,0.159,0.993,-6.49,-3.81,2.00,119.77,25.24*50
$L1,309338,1.002,0.111,1.003,-6.68,-3.72,2.00,119.77,25.24*57
$L1,309389,1.007,0.043,0.991,-6.86,-3.64,2.00,119.77,25.24*5A
$L1,309440,1.006,0.015,1.010,-7.05,-3.55,2.00,119.77,25.23*54
$L1,309490,1.007,-0.038,0.995,-7.23,-3.46,2.00,119.77,25.23*79
$L1,309542,0.979,-0.087,1.008,-7.40,-3.36,2.00,119.78,25.23*73
$L1,309593,0.971,-0.128,0.994,-7.57,-3.27,2.00,119.78,25.23*78
$L1,309643,0.973,-0.202,1.005,-7.73,-3.17,2.00,119.78,25.22*7B
$L1,309694,0.983,-0.260,1.003,-7.89,-3.07,2.00,119.78,25.22*78
$L1,309745,0.964,-0.300,0.999,-8.05,-2.97,2.00,119.79,25.22*72
$L1,309796,0.923,-0.336,1.005,-8.19,-2.87,2.00,119.79,25.22*7B
$L1,309847,0.928,-0.391,1.002,-8.34,-2.76,2.00,119.79,25.21*7B
$L1,309898,0.902,-0.431,1.000,-8.47,-2.65,2.00,119.79,25.21*78
$L1,309949,0.857,-0.471,1.007,-8.61,-2.55,2.00,119.80,25.21*76
$L1,310000,0.856,-0.542,1.002,-8.73,-2.44,2.00,119.80,25.21*7C
$L1,310050,0.818,-0.579,1.003,-8.85,-2.32,2.00,119.80,25.20*73
$L1,310101,0.794,-0.595,1.010,-8.97,-2.21,2.00,119.80,25.20*7C
$L1,310152,0.743,-0.649,0.994,-9.08,-2.10,2.00,119.80,25.20*73
$L1,310203,0.708,-0.694,1.003,-9.18,-1.98,2.00,119.81,25.20*7E
